name,ts_cnt,addr_id,bank_id,del_flg,address1,address2,address3,bic_code,email_id,pin_code,addr_type,city_code,lchg_time,rcre_time,addr_b2kid,cntry_code,state_code,sector_code,lchg_user_id,rcre_user_id,cust_title_code,party_identifier,addr_identification,updated_at
SEL MANUFACTURING CO. LTD,3,DCOTPY,1,N,"PLOT NO 274,DHANDARI KHURD",G.T ROAD,LUDHIANA-141014,,RTODI.TITEX@GMAIL.COM,,S,,2014-05-05T16:05:24,2014-03-17T11:57:58,DC143985,IN,,,SATISHRS,NAMRATAM,,,,2024-08-07 06:56:55.875
SEL MANUFACTURING CO. LTD,3,DCOTPY,1,N,"PLOT NO 274,DHANDARI KHURD",G.T ROAD,LUDHIANA-141014,,RTODI.TITEX@GMAIL.COM,,P,,2014-05-05T16:05:24,2014-03-17T11:57:58,DC143985,IN,,,SATISHRS,NAMRATAM,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,1,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2014-05-20T11:56:02,2014-04-01T13:23:26,DC144068,,,,SATISHRS,ABHISHEKS,,,,2024-08-07 06:56:55.875
SEL MANUFACTURING CO. LTD,1,DCOTPY,1,N,INIDA,,,,RTODI.TITEX@GMAIL.COM,,P,,2014-05-20T11:56:02,2014-04-01T13:23:26,DC144068,IN,,,SATISHRS,ABHISHEKS,,,,2024-08-07 06:56:55.875
SEL MANUFACTURING CO. LTD,1,DCOTPY,1,N,INIDA,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-05-20T11:56:02,2014-04-01T13:23:26,DC144068,IN,,,SATISHRS,ABHISHEKS,,,,2024-08-07 06:56:55.875
ICICI BANK,1,DCADBK,1,N,MUMBAI,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-05-20T11:56:02,2014-04-01T13:23:26,DC144068,,,,SATISHRS,ABHISHEKS,,,D,2024-08-07 06:56:55.875
BIOMED INTERNATIONAL PVT LTD,1,DCOUPY,1,N,KAMALADI,,,,,,S,,2014-06-04T15:08:17,2014-03-27T15:42:32,DC144037,,,,SATISHRS,SS0358,,,,2024-08-07 06:56:55.875
STANDARD CHARETERD BANK,1,DCADBK,1,N,MALAYSIA,,,,,,S,,2014-06-04T15:08:17,2014-03-27T15:42:32,DC144037,,,,SATISHRS,SS0358,,,D,2024-08-07 06:56:55.875
TELE PAPER M SDN BHD,1,DCOTPY,1,N,MALAYSIA,,,,,,S,,2014-06-04T15:08:17,2014-03-27T15:42:32,DC144037,MY,,,SATISHRS,SS0358,,,,2024-08-07 06:56:55.875
TELE PAPER M SDN BHD,1,DCOTPY,1,N,MALAYSIA,,,,,,P,,2014-06-04T15:08:17,2014-03-27T15:42:32,DC144037,MY,,,SATISHRS,SS0358,,,,2024-08-07 06:56:55.875
AVANI TEXTILES LIMITED,2,DCOTPY,1,N,"RURAL FOCAL POINT, VILL BHINDRAN",PATIALA ROAD SANGRUR (PB),INDIA,,RTODI.TITEX@GMAIL.COM,,P,,2014-06-24T17:03:24,2014-04-11T11:18:25,DC144104,IN,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,2,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2014-06-24T17:03:24,2014-04-11T11:18:25,DC144104,,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
MASREQ BANK,2,DCADBK,1,N,MUMBAI,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-06-24T17:03:24,2014-04-11T11:18:25,DC144104,,,,CD0122,NAMRATAM,,,D,2024-08-07 06:56:55.875
AVANI TEXTILES LIMITED,2,DCOTPY,1,N,"RURAL FOCAL POINT, VILL BHINDRAN",PATIALA ROAD SANGRUR (PB),INDIA,,RTODI.TITEX@GMAIL.COM,,S,,2014-06-24T17:03:24,2014-04-11T11:18:25,DC144104,IN,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,2,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2014-06-24T17:03:37,2014-04-16T16:48:10,DC144125,,,,CD0122,ABHISHEKS,,,,2024-08-07 06:56:55.875
ICICI BANK,2,DCADBK,1,N,MUMBAI,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-06-24T17:03:37,2014-04-16T16:48:10,DC144125,,,,CD0122,ABHISHEKS,,,D,2024-08-07 06:56:55.875
WINSOME TEXTILE INDUSTRIES LTD.,2,DCOTPY,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-06-24T17:03:37,2014-04-16T16:48:10,DC144125,IN,,,CD0122,ABHISHEKS,,,,2024-08-07 06:56:55.875
WINSOME TEXTILE INDUSTRIES LTD.,2,DCOTPY,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,P,,2014-06-24T17:03:37,2014-04-16T16:48:10,DC144125,IN,,,CD0122,ABHISHEKS,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,6,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2014-06-24T17:03:53,2014-04-30T16:47:01,DC144196,,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
AVANI TEXTILES LIMITED,6,DCOTPY,1,N,"RURAL FOCAL POINT,VILL BHINDRAN",PATIALA ROAD SANGRUR(PB),INDIA,,RTODI.TITEX@GMAIL.COM,,P,,2014-06-24T17:03:53,2014-04-30T16:47:01,DC144196,IN,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
AVANI TEXTILES LIMITED,6,DCOTPY,1,N,"RURAL FOCAL POINT,VILL BHINDRAN",PATIALA ROAD SANGRUR(PB),INDIA,,RTODI.TITEX@GMAIL.COM,,S,,2014-06-24T17:03:53,2014-04-30T16:47:01,DC144196,IN,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
MASREQ BANK,6,DCADBK,1,N,MUMBAI,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-06-24T17:03:53,2014-04-30T16:47:01,DC144196,,,,CD0122,NAMRATAM,,,D,2024-08-07 06:56:55.875
PUNJAB NATIONAL BANK,2,DCADBK,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-06-24T17:04:09,2014-05-15T13:55:30,DC144242,,,,CD0122,ABHISHEKS,,,D,2024-08-07 06:56:55.875
GEE EMM SPINFAB LTD.,2,DCOTPY,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,P,,2014-06-24T17:04:09,2014-05-15T13:55:30,DC144242,IN,,,CD0122,ABHISHEKS,,,,2024-08-07 06:56:55.875
GEE EMM SPINFAB LTD.,2,DCOTPY,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-06-24T17:04:09,2014-05-15T13:55:30,DC144242,IN,,,CD0122,ABHISHEKS,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,2,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2014-06-24T17:04:09,2014-05-15T13:55:30,DC144242,,,,CD0122,ABHISHEKS,,,,2024-08-07 06:56:55.875
SEL MANUFACTURING CO. LTD,3,DCOTPY,1,N,INIDA,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-06-26T16:46:29,2014-04-01T13:18:00.000000,DC144067,IN,,,CD0122,ABHISHEKS,,,,2024-08-07 06:56:55.875
ICICI BANK,3,DCADBK,1,N,MUMBAI,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-06-26T16:46:29,2014-04-01T13:18:00.000000,DC144067,,,,CD0122,ABHISHEKS,,,D,2024-08-07 06:56:55.875
RAJAT KNITWEARS,3,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2014-06-26T16:46:29,2014-04-01T13:18:00.000000,DC144067,,,,CD0122,ABHISHEKS,,,,2024-08-07 06:56:55.875
SEL MANUFACTURING CO. LTD,3,DCOTPY,1,N,INIDA,,,,RTODI.TITEX@GMAIL.COM,,P,,2014-06-26T16:46:29,2014-04-01T13:18:00.000000,DC144067,IN,,,CD0122,ABHISHEKS,,,,2024-08-07 06:56:55.875
SEL TEXTILES LTD.,4,DCOTPY,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-08-19T16:56:41,2014-06-04T10:43:50,DC144346,IN,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,4,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2014-08-19T16:56:41,2014-06-04T10:43:50,DC144346,,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
ICICI BANK LTD,4,DCADBK,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-08-19T16:56:41,2014-06-04T10:43:50,DC144346,,,,CD0122,NAMRATAM,,,D,2024-08-07 06:56:55.875
SEL TEXTILES LTD.,4,DCOTPY,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,P,,2014-08-19T16:56:41,2014-06-04T10:43:50,DC144346,IN,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
SURGIDENT (INDIA),3,DCOTPY,1,N,"DELHI, INDIA",,,,UAGRAWAL@MOS.COM.NP,,S,,2014-08-24T17:04:36,2014-07-23T13:25:15,DC144548,IN,,,CD0122,SS0358,,,,2024-08-07 06:56:55.875
SURGIDENT (INDIA),3,DCOTPY,1,N,"DELHI, INDIA",,,,UAGRAWAL@MOS.COM.NP,,P,,2014-08-24T17:04:36,2014-07-23T13:25:15,DC144548,IN,,,CD0122,SS0358,,,,2024-08-07 06:56:55.875
ICICI BANK LTD,3,DCADBK,1,N,INDIA,,,,UAGRAWAL@MOS.COM.NP,,S,,2014-08-24T17:04:36,2014-07-23T13:25:15,DC144548,,,,CD0122,SS0358,,,D,2024-08-07 06:56:55.875
BIOMED INTERNATIONAL PVT LTD,3,DCOUPY,1,N,KAMALADI,,,,UAGRAWAL@MOS.COM.NP,,S,,2014-08-24T17:04:36,2014-07-23T13:25:15,DC144548,,,,CD0122,SS0358,,,,2024-08-07 06:56:55.875
BIOMED INTERNATIONAL PVT LTD,1,DCOUPY,1,N,KAMALADI,,,,UAGRAWAL@MOS.COM.NP,,S,,2014-09-04T18:30:31,2014-08-04T18:12:47,DC144608,,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
HAAG-STRAIT SURGICAL GMBH,1,DCOTPY,1,N,GERMANY,,,,UAGRAWAL@MOS.COM.NP,,S,,2014-09-04T18:30:31,2014-08-04T18:12:47,DC144608,DE,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
"COMMERZBANK AG, FRANKFURT AM MAIN",1,DCADBK,1,N,GERMANY,,,,UAGRAWAL@MOS.COM.NP,,S,,2014-09-04T18:30:31,2014-08-04T18:12:47,DC144608,,,,CD0122,NAMRATAM,,,D,2024-08-07 06:56:55.875
HAAG-STRAIT SURGICAL GMBH,1,DCOTPY,1,N,GERMANY,,,,UAGRAWAL@MOS.COM.NP,,P,,2014-09-04T18:30:31,2014-08-04T18:12:47,DC144608,DE,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,3,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2014-09-21T14:09:28,2014-05-09T12:20:28,DC144222,,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
SEL MANUFACTURING CO. LTD,3,DCOTPY,1,N,"PLOT NO. 274,DHANDARI KHURD","GT ROAD,LUDHIANA 141014",INDIA,,RTODI.TITEX@GMAIL.COM,,S,,2014-09-21T14:09:28,2014-05-09T12:20:28,DC144222,IN,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
SEL MANUFACTURING CO. LTD,3,DCOTPY,1,N,"PLOT NO. 274,DHANDARI KHURD","GT ROAD,LUDHIANA 141014",INDIA,,RTODI.TITEX@GMAIL.COM,,P,,2014-09-21T14:09:28,2014-05-09T12:20:28,DC144222,IN,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
MASREQ BANK,3,DCADBK,1,N,MUMBAI,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-09-21T14:09:28,2014-05-09T12:20:28,DC144222,,,,CD0122,NAMRATAM,,,D,2024-08-07 06:56:55.875
SEL TEXTILES LTD.,3,DCOTPY,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,P,,2014-09-21T14:09:45,2014-05-27T12:42:25,DC144304,IN,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
SEL TEXTILES LTD.,3,DCOTPY,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-09-21T14:09:45,2014-05-27T12:42:25,DC144304,IN,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
PUNJAB NATIONAL BANK,3,DCADBK,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-09-21T14:09:45,2014-05-27T12:42:25,DC144304,,,,CD0122,NAMRATAM,,,D,2024-08-07 06:56:55.875
RAJAT KNITWEARS,3,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2014-09-21T14:09:45,2014-05-27T12:42:25,DC144304,,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
ICICI BANK LTD,3,DCADBK,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-09-21T14:10:03,2014-06-24T15:35:41,DC144427,,,,CD0122,NAMRATAM,,,D,2024-08-07 06:56:55.875
RAJAT KNITWEARS,3,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2014-09-21T14:10:03,2014-06-24T15:35:41,DC144427,,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
GARG ACRYLICS LTD,3,DCOTPY,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-09-21T14:10:03,2014-06-24T15:35:41,DC144427,IN,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
GARG ACRYLICS LTD,3,DCOTPY,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,P,,2014-09-21T14:10:03,2014-06-24T15:35:41,DC144427,IN,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,2,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2014-09-21T14:10:21,2014-06-26T14:53:21,DC144440,,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
ICICI BANK LTD,2,DCADBK,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-09-21T14:10:21,2014-06-26T14:53:21,DC144440,,,,CD0122,NAMRATAM,,,D,2024-08-07 06:56:55.875
WINSOME TESTILE INDUSTRIES LTD,2,DCOTPY,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-09-21T14:10:21,2014-06-26T14:53:21,DC144440,IN,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
WINSOME TESTILE INDUSTRIES LTD,2,DCOTPY,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,P,,2014-09-21T14:10:21,2014-06-26T14:53:21,DC144440,IN,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
GILLANDERS ARBUTHNOT AND CO. LTD.,2,DCOTPY,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-09-21T14:10:35,2014-06-29T11:11:36,DC144447,IN,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,2,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2014-09-21T14:10:35,2014-06-29T11:11:36,DC144447,,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
ICICI BANK LTD,2,DCADBK,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-09-21T14:10:35,2014-06-29T11:11:36,DC144447,,,,CD0122,NAMRATAM,,,D,2024-08-07 06:56:55.875
GILLANDERS ARBUTHNOT AND CO. LTD.,2,DCOTPY,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,P,,2014-09-21T14:10:35,2014-06-29T11:11:36,DC144447,IN,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
SOHETO SINGAPORE PTE LTD.,1,DCOTPY,1,N,SINGAPORE,,,,UAGRAWAL@MOS.COM.NP,,P,,2014-10-09T18:21:10,2014-08-12T15:23:24,DC144646,SG,,,CD0122,ABHISHEKS,,,,2024-08-07 06:56:55.875
BIOMED INTERNATIONAL PVT LTD,1,DCOUPY,1,N,KAMALADI,,,,UAGRAWAL@MOS.COM.NP,,S,,2014-10-09T18:21:10,2014-08-12T15:23:24,DC144646,,,,CD0122,ABHISHEKS,,,,2024-08-07 06:56:55.875
COMMERZR BANK,1,DCADBK,1,N,TRADE OPERATIONS,,,,UAGRAWAL@MOS.COM.NP,,S,,2014-10-09T18:21:10,2014-08-12T15:23:24,DC144646,,,,CD0122,ABHISHEKS,,,D,2024-08-07 06:56:55.875
SOHETO SINGAPORE PTE LTD.,1,DCOTPY,1,N,SINGAPORE,,,,UAGRAWAL@MOS.COM.NP,,S,,2014-10-09T18:21:10,2014-08-12T15:23:24,DC144646,SG,,,CD0122,ABHISHEKS,,,,2024-08-07 06:56:55.875
SEL TEXTILE  LTD,2,DCOTPY,1,N,"LUDHINA, INDIA",,,,RTODI.TITEX@GMAIL.COM,,P,,2014-10-14T15:31:13,2014-08-06T13:47:57,DC144626,IN,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
SEL TEXTILE  LTD,2,DCOTPY,1,N,"LUDHINA, INDIA",,,,RTODI.TITEX@GMAIL.COM,,S,,2014-10-14T15:31:13,2014-08-06T13:47:57,DC144626,IN,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
ICICI BANK,2,DCADBK,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-10-14T15:31:13,2014-08-06T13:47:57,DC144626,,,,CD0122,NAMRATAM,,,D,2024-08-07 06:56:55.875
RAJAT KNITWEARS,2,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2014-10-14T15:31:13,2014-08-06T13:47:57,DC144626,,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
STANDARD CHARTERED BANK,5,DCADBK,1,N,HONGKONG,,,,,,S,,2014-10-17T15:09:40,2014-07-21T17:38:35,DC144543,,,,CD0122,SS0358,,,D,2024-08-07 06:56:55.875
GLOBAL BUSINESS ENTERPRISES,5,DCOTPY,1,N,HONGKONG,,,,,,S,,2014-10-17T15:09:40,2014-07-21T17:38:35,DC144543,HK,,,CD0122,SS0358,,,,2024-08-07 06:56:55.875
GLOBAL BUSINESS ENTERPRISES,5,DCOTPY,1,N,HONGKONG,,,,,,P,,2014-10-17T15:09:40,2014-07-21T17:38:35,DC144543,HK,,,CD0122,SS0358,,,,2024-08-07 06:56:55.875
MUNNILAL MANGI LAL,5,DCOUPY,1,N,BIRGUNJ,,,,,,S,,2014-10-17T15:09:40,2014-07-21T17:38:35,DC144543,,,,CD0122,SS0358,,,,2024-08-07 06:56:55.875
M/S SD TEXTILES LTD,1,DCOTPY,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-10-20T16:59:24,2014-08-29T14:50:50,DC144734,IN,,,CD0122,ABHISHEKS,,,,2024-08-07 06:56:55.875
ICICI,1,DCADBK,1,N,MUMBAI,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-10-20T16:59:24,2014-08-29T14:50:50,DC144734,,,,CD0122,ABHISHEKS,,,D,2024-08-07 06:56:55.875
RAJAT KNITWEARS,1,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2014-10-20T16:59:24,2014-08-29T14:50:50,DC144734,,,,CD0122,ABHISHEKS,,,,2024-08-07 06:56:55.875
M/S SD TEXTILES LTD,1,DCOTPY,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,P,,2014-10-20T16:59:24,2014-08-29T14:50:50,DC144734,IN,,,CD0122,ABHISHEKS,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,2,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2014-11-11T15:53:28,2014-09-26T15:28:07,DC144865,,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
AVANI TEXTILES LTD,2,DCOTPY,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,P,,2014-11-11T15:53:28,2014-09-26T15:28:07,DC144865,IN,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
AVANI TEXTILES LTD,2,DCOTPY,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-11-11T15:53:28,2014-09-26T15:28:07,DC144865,IN,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
ICICI,2,DCADBK,1,N,MUMBAI,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-11-11T15:53:28,2014-09-26T15:28:07,DC144865,,,,CD0122,NAMRATAM,,,D,2024-08-07 06:56:55.875
ICICI BANK LTD,6,DCADBK,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-11-18T17:15:48,2014-06-23T11:42:54,DC144419,,,,CD0122,NAMRATAM,,,D,2024-08-07 06:56:55.875
THERMAX LIMITED,6,DCOTPY,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-11-18T17:15:48,2014-06-23T11:42:54,DC144419,IN,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,6,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2014-11-18T17:15:48,2014-06-23T11:42:54,DC144419,,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
THERMAX LIMITED,6,DCOTPY,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,P,,2014-11-18T17:15:48,2014-06-23T11:42:54,DC144419,IN,,,CD0122,NAMRATAM,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,3,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2014-11-20T17:42:37,2014-09-14T13:28:03,DC144798,,,,CD0122,ABHISHEKS,,,,2024-08-07 06:56:55.875
SEL TEXTILES LTD,3,DCOTPY,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-11-20T17:42:37,2014-09-14T13:28:03,DC144798,IN,,,CD0122,ABHISHEKS,,,,2024-08-07 06:56:55.875
ICICI,3,DCADBK,1,N,MUMBAI,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-11-20T17:42:37,2014-09-14T13:28:03,DC144798,,,,CD0122,ABHISHEKS,,,D,2024-08-07 06:56:55.875
SEL TEXTILES LTD,3,DCOTPY,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,P,,2014-11-20T17:42:37,2014-09-14T13:28:03,DC144798,IN,,,CD0122,ABHISHEKS,,,,2024-08-07 06:56:55.875
GARG ACRYLICS LTD,1,DCOTPY,1,N,"LUDHIANA,INDIA",,,,RTODI.TITEX@GMAIL.COM,,S,,2014-11-21T15:14:15,2014-10-08T17:49:08,DC144908,IN,,,SATISHRS,NAMRATAM,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,1,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2014-11-21T15:14:15,2014-10-08T17:49:08,DC144908,,,,SATISHRS,NAMRATAM,,,,2024-08-07 06:56:55.875
GARG ACRYLICS LTD,1,DCOTPY,1,N,"LUDHIANA,INDIA",,,,RTODI.TITEX@GMAIL.COM,,P,,2014-11-21T15:14:15,2014-10-08T17:49:08,DC144908,IN,,,SATISHRS,NAMRATAM,,,,2024-08-07 06:56:55.875
ICICI,1,DCADBK,1,N,MUMBAI,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-11-21T15:14:15,2014-10-08T17:49:08,DC144908,,,,SATISHRS,NAMRATAM,,,D,2024-08-07 06:56:55.875
GILLANDERS ARBUTHNOT AND CO. LTD.,1,DCOTPY,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,P,,2014-12-01T15:41:06,2014-11-05T12:18:35,DC145047,IN,,,CD0122,ABHISHEKS,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,1,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2014-12-01T15:41:06,2014-11-05T12:18:35,DC145047,,,,CD0122,ABHISHEKS,,,,2024-08-07 06:56:55.875
ICICI,1,DCADBK,1,N,MUMBAI,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-12-01T15:41:06,2014-11-05T12:18:35,DC145047,,,,CD0122,ABHISHEKS,,,D,2024-08-07 06:56:55.875
GILLANDERS ARBUTHNOT AND CO. LTD.,1,DCOTPY,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-12-01T15:41:06,2014-11-05T12:18:35,DC145047,IN,,,CD0122,ABHISHEKS,,,,2024-08-07 06:56:55.875
MARAL OVERSES LTD,1,DCOTPY,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,P,,2014-12-04T15:39:23,2014-09-26T15:15:31,DC144864,IN,,,SATISHRS,ABHISHEKS,,,,2024-08-07 06:56:55.875
ICICI,1,DCADBK,1,N,MUMBAI,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-12-04T15:39:23,2014-09-26T15:15:31,DC144864,,,,SATISHRS,ABHISHEKS,,,D,2024-08-07 06:56:55.875
MARAL OVERSES LTD,1,DCOTPY,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-12-04T15:39:23,2014-09-26T15:15:31,DC144864,IN,,,SATISHRS,ABHISHEKS,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,1,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2014-12-04T15:39:23,2014-09-26T15:15:31,DC144864,,,,SATISHRS,ABHISHEKS,,,,2024-08-07 06:56:55.875
ICICI,2,DCADBK,1,N,MUMBAI,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-12-10T18:04:26,2014-09-07T15:46:26,DC144769,,,,CD0122,ABHISHEKS,,,D,2024-08-07 06:56:55.875
VINOD COTTON CORP P. LTD.,2,DCOTPY,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,S,,2014-12-10T18:04:26,2014-09-07T15:46:26,DC144769,IN,,,CD0122,ABHISHEKS,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,2,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2014-12-10T18:04:26,2014-09-07T15:46:26,DC144769,,,,CD0122,ABHISHEKS,,,,2024-08-07 06:56:55.875
VINOD COTTON CORP P. LTD.,2,DCOTPY,1,N,INDIA,,,,RTODI.TITEX@GMAIL.COM,,P,,2014-12-10T18:04:26,2014-09-07T15:46:26,DC144769,IN,,,CD0122,ABHISHEKS,,,,2024-08-07 06:56:55.875
RAJAT KNITWEARS,2,DCOUPY,1,N,.,.,,,RTODI.TITEX@GMAIL.COM,,S,,2014-12-10T18:04:38,2014-11-03T17:42:31,DC145039,,,,CD0122,SM0457,,,,2024-08-07 06:56:55.875
ICICI BANK,2,DCADBK,1,N,MUMBAI,INDIA,,,RTODI.TITEX@GMAIL.COM,,S,,2014-12-10T18:04:38,2014-11-03T17:42:31,DC145039,,,,CD0122,SM0457,,,D,2024-08-07 06:56:55.875
