acid,sol_id,ts_cnt,bank_id,del_flg,flow_id,flow_amt,shdl_num,lchg_time,rcre_time,num_of_dmds,instlmnt_ind,last_rec_flg,lchg_user_id,lr_freq_days,lr_freq_type,num_of_flows,rcre_user_id,instlmnt_pcnt,next_dmd_date,entity_cre_flg,lr_freq_months,flow_start_date,lr_freq_cal_base,lr_freq_start_dd,lr_freq_week_day,lr_freq_week_num,lr_int_freq_days,lr_int_freq_type,lr_freq_hldy_stat,next_dmd_ref_date,next_int_dmd_date,lr_int_freq_months,current_int_rec_flg,lr_int_freq_cal_base,lr_int_freq_start_dd,lr_int_freq_week_day,lr_int_freq_week_num,lr_int_freq_hldy_stat,next_int_dmd_ref_date,updated_at
AC48933738,01,20,1,N,EIDEM,40408.53,1,2012-06-22T12:16:38,2008-09-10T14:16:27,16,,Y,REJINAPJ,,M,60,BISHNUKG,0,2099-12-31T00:00:00.000000,Y,,2008-10-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC48933738,01,12,1,N,EIDEM,42246.68,4,2012-06-22T12:16:38,2011-05-09T11:23:39,11,,Y,REJINAPJ,,M,31,AMITS,0,2099-12-31T00:00:00.000000,Y,,2011-05-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC48933738,01,3,1,N,INDEM,0.0,1,2012-06-22T12:16:38,2008-09-10T14:16:27,1,,N,REJINAPJ,,B,1,BISHNUKG,0,2099-12-31T00:00:00.000000,Y,,2008-09-12T00:00:00.000000,,0,0,,,,N,,2099-12-31T00:00:00.000000,,N,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC48933738,01,3,1,N,EIDEM,41533.15,2,2012-06-22T12:16:38,2010-02-01T16:54:32,1,,Y,REJINAPJ,,M,44,SUBASD,0,2099-12-31T00:00:00.000000,Y,,2010-02-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC48933738,01,16,1,N,EIDEM,42246.68,3,2012-06-22T12:16:38,2010-03-03T09:29:51,14,,Y,REJINAPJ,,M,43,ASHOKT,0,2099-12-31T00:00:00.000000,Y,,2010-03-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC47947452,01,16,1,N,EIDEM,42246.68,3,2012-06-22T12:16:42,2010-03-03T09:29:51,14,,Y,REJINAPJ,,M,43,ASHOKT,0,2099-12-31T00:00:00.000000,Y,,2010-03-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC47947452,01,20,1,N,EIDEM,40408.53,1,2012-06-22T12:16:42,2008-09-10T14:07:50,16,,Y,REJINAPJ,,M,60,BISHNUKG,0,2099-12-31T00:00:00.000000,Y,,2008-10-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC47947452,01,3,1,N,INDEM,0.0,1,2012-06-22T12:16:42,2008-09-10T14:07:50,1,,N,REJINAPJ,,B,1,BISHNUKG,0,2099-12-31T00:00:00.000000,Y,,2008-09-12T00:00:00.000000,,0,0,,,,N,,2099-12-31T00:00:00.000000,,N,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC47947452,01,12,1,N,EIDEM,42246.68,4,2012-06-22T12:16:42,2011-05-09T11:23:39,11,,Y,REJINAPJ,,M,31,AMITS,0,2099-12-31T00:00:00.000000,Y,,2011-05-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC47947452,01,3,1,N,EIDEM,41533.15,2,2012-06-22T12:16:42,2010-02-01T16:54:32,1,,Y,REJINAPJ,,M,44,SUBASD,0,2099-12-31T00:00:00.000000,Y,,2010-02-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC72543424,01,12,1,N,EIDEM,42245.78,4,2012-06-22T12:16:47,2011-05-09T11:23:39,11,,Y,REJINAPJ,,M,31,AMITS,0,2099-12-31T00:00:00.000000,Y,,2011-05-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC72543424,01,20,1,N,EIDEM,40408.53,1,2012-06-22T12:16:47,2008-09-10T13:32:39,16,,Y,REJINAPJ,,M,60,BISHNUKG,0,2099-12-31T00:00:00.000000,Y,,2008-10-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC72543424,01,3,1,N,INDEM,0.0,1,2012-06-22T12:16:47,2008-09-10T13:32:39,1,,N,REJINAPJ,,B,1,BISHNUKG,0,2099-12-31T00:00:00.000000,Y,,2008-09-12T00:00:00.000000,,0,0,,,,N,,2099-12-31T00:00:00.000000,,N,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC72543424,01,16,1,N,EIDEM,42245.78,3,2012-06-22T12:16:47,2010-03-03T09:29:51,14,,Y,REJINAPJ,,M,43,ASHOKT,0,2099-12-31T00:00:00.000000,Y,,2010-03-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC72543424,01,3,1,N,EIDEM,41532.26,2,2012-06-22T12:16:47,2010-02-01T16:54:32,1,,Y,REJINAPJ,,M,44,SUBASD,0,2099-12-31T00:00:00.000000,Y,,2010-02-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC37256882,01,20,1,N,EIDEM,40408.53,1,2012-06-22T12:16:51,2008-09-10T13:24:22,16,,Y,REJINAPJ,,M,60,BISHNUKG,0,2099-12-31T00:00:00.000000,Y,,2008-10-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC37256882,01,3,1,N,EIDEM,41532.26,2,2012-06-22T12:16:51,2010-02-01T16:54:32,1,,Y,REJINAPJ,,M,44,SUBASD,0,2099-12-31T00:00:00.000000,Y,,2010-02-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC37256882,01,16,1,N,EIDEM,42245.78,3,2012-06-22T12:16:51,2010-03-03T09:29:51,14,,Y,REJINAPJ,,M,43,ASHOKT,0,2099-12-31T00:00:00.000000,Y,,2010-03-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC37256882,01,3,1,N,INDEM,0.0,1,2012-06-22T12:16:51,2008-09-10T13:24:22,1,,N,REJINAPJ,,B,1,BISHNUKG,0,2099-12-31T00:00:00.000000,Y,,2008-09-12T00:00:00.000000,,0,0,,,,N,,2099-12-31T00:00:00.000000,,N,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC37256882,01,12,1,N,EIDEM,42245.78,4,2012-06-22T12:16:51,2011-05-09T11:23:39,11,,Y,REJINAPJ,,M,31,AMITS,0,2099-12-31T00:00:00.000000,Y,,2011-05-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC62240947,01,3,1,N,EIDEM,41532.26,2,2012-06-22T12:16:55,2010-02-01T16:54:32,1,,Y,REJINAPJ,,M,44,SUBASD,0,2099-12-31T00:00:00.000000,Y,,2010-02-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC62240947,01,3,1,N,INDEM,0.0,1,2012-06-22T12:16:55,2008-09-10T13:21:45,1,,N,REJINAPJ,,B,1,BISHNUKG,0,2099-12-31T00:00:00.000000,Y,,2008-09-12T00:00:00.000000,,0,0,,,,N,,2099-12-31T00:00:00.000000,,N,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC62240947,01,16,1,N,EIDEM,42245.78,3,2012-06-22T12:16:55,2010-03-03T09:29:51,14,,Y,REJINAPJ,,M,43,ASHOKT,0,2099-12-31T00:00:00.000000,Y,,2010-03-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC62240947,01,12,1,N,EIDEM,42245.78,4,2012-06-22T12:16:55,2011-05-09T11:23:39,11,,Y,REJINAPJ,,M,31,AMITS,0,2099-12-31T00:00:00.000000,Y,,2011-05-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC62240947,01,20,1,N,EIDEM,40408.53,1,2012-06-22T12:16:55,2008-09-10T13:21:45,16,,Y,REJINAPJ,,M,60,BISHNUKG,0,2099-12-31T00:00:00.000000,Y,,2008-10-12T00:00:00.000000,,12,0,,,M,P,,2099-12-31T00:00:00.000000,,Y,,12.0,0.0,,P,,2024-08-07 06:52:36.003
AC43887072,30,2,1,N,PRDEM,20450000.0,1,2013-08-26T17:33:04,2013-06-27T01:15:16,1,,Y,RABINB,,B,1,SYSTEM,0,2099-12-31T00:00:00.000000,Y,,2013-07-11T00:00:00.000000,,0,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC43887072,30,0,1,N,INDEM,0.0,1,2013-08-26T17:33:04,2013-06-27T01:15:16,1,,Y,RABINB,,B,0,SYSTEM,0,2099-12-31T00:00:00.000000,Y,,2013-07-15T00:00:00.000000,,0,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC32137111,30,0,1,N,INDEM,0.0,1,2013-09-05T19:00:02,2013-06-27T01:15:16,0,,Y,PRIYANKAS,,B,0,SYSTEM,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,0,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC32137111,30,2,1,N,PRDEM,3300000.0,1,2013-09-05T19:00:02,2013-06-27T01:15:16,0,,Y,PRIYANKAS,,B,1,SYSTEM,0,2099-12-31T00:00:00.000000,Y,,2013-09-09T00:00:00.000000,,0,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC35654371,30,0,1,N,INDEM,0.0,1,2013-10-09T18:57:38,2013-07-15T10:42:51,0,,Y,REEMAT,,Q,0,DHRUBAM,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,15,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC35654371,30,3,1,N,PRDEM,20350000.0,1,2013-10-09T18:57:38,2013-07-15T10:42:51,0,,Y,REEMAT,,M,1,DHRUBAM,0,2099-12-31T00:00:00.000000,Y,,2013-10-13T00:00:00.000000,,13,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC58812856,23,0,1,N,INDEM,0.0,1,2013-10-24T15:08:01,2013-09-23T14:12:04,0,,Y,JIRANB,,M,0,REEMAT,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,22,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC58812856,23,3,1,N,PRDEM,1000000.0,1,2013-10-24T15:08:01,2013-09-23T14:12:04,0,,Y,JIRANB,,M,1,REEMAT,0,2099-12-31T00:00:00.000000,Y,,2014-09-22T00:00:00.000000,,22,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC51385265,23,0,1,N,INDEM,0.0,1,2013-10-24T15:08:06,2013-07-26T16:08:55,0,,Y,JIRANB,,Q,0,BASANTAG,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,17,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC51385265,23,3,1,N,PRDEM,1100000.0,1,2013-10-24T15:08:06,2013-07-26T16:08:55,0,,Y,JIRANB,,M,1,BASANTAG,0,2099-12-31T00:00:00.000000,Y,,2014-07-25T00:00:00.000000,,25,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC65185651,01,3,1,N,PRDEM,1500000.0,1,2013-11-22T15:46:57,2013-08-04T11:38:24,0,,Y,DHRUBAM,,M,1,DEEPAKA,0,2099-12-31T00:00:00.000000,Y,,2014-01-31T00:00:00.000000,,31,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC65185651,01,0,1,N,INDEM,0.0,1,2013-11-22T15:46:57,2013-08-04T11:38:24,0,,Y,DHRUBAM,,M,0,DEEPAKA,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,31,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC19406075,01,0,1,N,INDEM,0.0,1,2013-11-22T15:47:00.000000,2013-07-15T14:24:10,0,,Y,DHRUBAM,,Q,0,NIRPB,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,15,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC19406075,01,3,1,N,PRDEM,1100000.0,1,2013-11-22T15:47:00.000000,2013-07-15T14:24:10,0,,Y,DHRUBAM,,M,1,NIRPB,0,2099-12-31T00:00:00.000000,Y,,2013-10-13T00:00:00.000000,,13,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC77067717,30,3,1,N,PRDEM,1200000.0,1,2013-11-28T17:49:59,2013-09-01T17:05:54,0,,Y,JIRANB,,M,1,BASANTAG,0,2099-12-31T00:00:00.000000,Y,,2013-11-30T00:00:00.000000,,30,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC77067717,30,0,1,N,INDEM,0.0,1,2013-11-28T17:49:59,2013-09-01T17:05:54,0,,Y,JIRANB,,M,0,BASANTAG,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,30,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC68170454,23,2,1,N,PRDEM,3000000.0,1,2013-12-15T14:02:21,2013-11-11T14:45:22,0,,Y,REEMAT,,M,1,JIRANB,0,2099-12-31T00:00:00.000000,Y,,2013-12-30T00:00:00.000000,,30,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC68170454,23,0,1,N,INDEM,0.0,1,2013-12-15T14:02:21,2013-11-11T14:45:22,0,,Y,REEMAT,,M,0,JIRANB,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,30,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC63688309,02,2,1,N,PRDEM,1000000.0,1,2014-01-03T14:48:36,2013-12-19T13:04:28,0,,Y,DEEPAKA,,M,1,JIRANB,0,2099-12-31T00:00:00.000000,Y,,2014-03-19T00:00:00.000000,,19,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC63688309,02,0,1,N,INDEM,0.0,1,2014-01-03T14:48:36,2013-12-19T13:04:28,0,,Y,DEEPAKA,,M,0,JIRANB,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,19,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC59165323,30,3,1,N,PRDEM,20350000.0,1,2014-01-05T17:45:00.000000,2013-10-09T18:10:07,0,,Y,JIRANB,,M,1,REEMAT,0,2099-12-31T00:00:00.000000,Y,,2014-01-07T00:00:00.000000,,7,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC59165323,30,0,1,N,INDEM,0.0,1,2014-01-05T17:45:00.000000,2013-10-09T18:10:07,0,,Y,JIRANB,,M,0,REEMAT,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,7,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC37668539,23,0,1,N,INDEM,0.0,1,2014-01-07T16:28:36,2013-08-04T17:21:27,0,,Y,DEEPAKA,,M,0,NIRPB,0,2099-12-31T00:00:00.000000,Y,,2013-08-30T00:00:00.000000,,30,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC37668539,23,2,1,N,PRDEM,1400000.0,1,2014-01-07T16:28:36,2013-08-04T17:21:27,0,,Y,DEEPAKA,,M,1,NIRPB,0,2099-12-31T00:00:00.000000,Y,,2013-08-30T00:00:00.000000,,30,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC61826651,23,3,1,N,PRDEM,2500000.0,1,2014-01-07T16:28:38,2013-07-12T17:24:07,0,,Y,DEEPAKA,,M,1,PRIYANKAS,0,2099-12-31T00:00:00.000000,Y,,2013-07-31T00:00:00.000000,,31,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC61826651,23,0,1,N,INDEM,0.0,1,2014-01-07T16:28:38,2013-07-12T17:24:07,0,,Y,DEEPAKA,,Q,0,PRIYANKAS,0,2099-12-31T00:00:00.000000,Y,,2013-08-30T00:00:00.000000,,15,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC76055670,02,4,1,N,PRDEM,1000000.0,1,2014-01-28T17:12:50,2014-01-08T12:11:49,0,,Y,BASANTAG,,M,1,DHRUBAM,0,2099-12-31T00:00:00.000000,Y,,2014-04-08T00:00:00.000000,,8,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC76055670,02,0,1,N,INDEM,0.0,1,2014-01-28T17:12:50,2014-01-08T12:11:49,0,,Y,BASANTAG,,M,0,DHRUBAM,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,8,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC78645658,02,0,1,N,INDEM,0.0,1,2014-02-03T16:47:27,2014-01-13T17:21:27,0,,Y,DHRUBAM,,M,0,BINAYAG,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,13,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC78645658,02,4,1,N,PRDEM,3000000.0,1,2014-02-03T16:47:27,2014-01-13T17:21:27,0,,Y,DHRUBAM,,M,1,BINAYAG,0,2099-12-31T00:00:00.000000,Y,,2014-04-13T00:00:00.000000,,13,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC32333889,22,3,1,N,PRDEM,1550000.0,1,2014-02-06T17:37:03,2014-01-14T11:55:12,0,,Y,SAGARM,,M,1,JIRANB,0,2099-12-31T00:00:00.000000,Y,,2014-02-15T00:00:00.000000,,15,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC32333889,22,0,1,N,INDEM,0.0,1,2014-02-06T17:37:03,2014-01-14T11:55:12,0,,Y,SAGARM,,M,0,JIRANB,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,15,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC93081435,30,5,1,N,PRDEM,1000000.0,1,2014-02-25T14:49:11,2013-11-15T14:56:08,1,,Y,AMITS,,M,1,BASANTAG,0,2099-12-31T00:00:00.000000,Y,,2014-02-13T00:00:00.000000,,13,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC93081435,30,0,1,N,INDEM,0.0,1,2014-02-25T14:49:11,2013-11-15T14:56:08,1,,Y,AMITS,,M,0,BASANTAG,0,2099-12-31T00:00:00.000000,Y,,2014-02-25T00:00:00.000000,,13,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC38859883,30,3,1,N,PRDEM,40000000.0,2,2014-02-25T14:49:16,2013-10-24T12:09:42,0,,Y,AMITS,,Y,1,DHRUBAM,0,2099-12-31T00:00:00.000000,Y,,2014-09-30T00:00:00.000000,,30,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC38859883,30,3,1,N,PRDEM,40000000.0,1,2014-02-25T14:49:16,2013-06-27T01:14:48,0,,Y,AMITS,,B,1,SYSTEM,0,2099-12-31T00:00:00.000000,Y,,2013-08-31T00:00:00.000000,,0,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC38859883,30,0,1,N,INDEM,0.0,2,2014-02-25T14:49:16,2013-10-24T12:09:42,0,,Y,AMITS,,Q,0,DHRUBAM,0,2099-12-31T00:00:00.000000,Y,,2099-12-31T00:00:00.000000,,14,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC26063792,30,6,1,N,PRDEM,900000.0,1,2014-02-25T14:49:20,2013-07-21T13:30:12,1,,Y,AMITS,,M,1,BASANTAG,0,2099-12-31T00:00:00.000000,Y,,2013-10-19T00:00:00.000000,,19,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC26063792,30,0,1,N,INDEM,0.0,1,2014-02-25T14:49:20,2013-07-21T13:30:12,1,,Y,AMITS,,Q,0,BASANTAG,0,2099-12-31T00:00:00.000000,Y,,2014-01-14T00:00:00.000000,,17,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC88315548,30,6,1,N,PRDEM,1000000.0,1,2014-02-25T14:51:44,2013-08-02T12:22:16,1,,Y,AMITS,,M,1,DHRUBAM,0,2099-12-31T00:00:00.000000,Y,,2013-10-31T00:00:00.000000,,31,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC88315548,30,0,1,N,INDEM,0.0,1,2014-02-25T14:51:44,2013-08-02T12:22:16,1,,Y,AMITS,,M,0,DHRUBAM,0,2099-12-31T00:00:00.000000,Y,,2014-01-14T00:00:00.000000,,31,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC77765232,30,6,1,N,PRDEM,3300000.0,1,2014-02-25T14:51:49,2013-09-05T18:50:18,1,,Y,AMITS,,M,1,SAGARM,0,2099-12-31T00:00:00.000000,Y,,2013-12-04T00:00:00.000000,,4,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC77765232,30,0,1,N,INDEM,0.0,1,2014-02-25T14:51:49,2013-09-05T18:50:18,1,,Y,AMITS,,M,0,SAGARM,0,2099-12-31T00:00:00.000000,Y,,2014-01-14T00:00:00.000000,,4,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC73645593,30,0,1,N,INDEM,0.0,1,2014-02-26T14:59:52,2013-06-27T01:15:12,0,,Y,SATISHRS,,B,0,SYSTEM,0,2099-12-31T00:00:00.000000,Y,,2013-07-21T00:00:00.000000,,0,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC73645593,30,2,1,N,PRDEM,946000.0,1,2014-02-26T14:59:52,2013-06-27T01:15:12,0,,Y,SATISHRS,,B,1,SYSTEM,0,2099-12-31T00:00:00.000000,Y,,2013-07-21T00:00:00.000000,,0,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC37178007,30,0,1,N,INDEM,0.0,1,2014-02-26T15:00:20,2013-06-27T01:15:12,0,,Y,SATISHRS,,B,0,SYSTEM,0,2099-12-31T00:00:00.000000,Y,,2013-09-05T00:00:00.000000,,0,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC37178007,30,2,1,N,PRDEM,661000.0,1,2014-02-26T15:00:20,2013-06-27T01:15:12,0,,Y,SATISHRS,,B,1,SYSTEM,0,2099-12-31T00:00:00.000000,Y,,2013-09-04T00:00:00.000000,,0,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC62955287,30,0,1,N,INDEM,0.0,1,2014-02-26T15:00:39,2013-06-27T01:15:12,0,,Y,SATISHRS,,B,0,SYSTEM,0,2099-12-31T00:00:00.000000,Y,,2013-09-05T00:00:00.000000,,0,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC62955287,30,2,1,N,PRDEM,784000.0,1,2014-02-26T15:00:39,2013-06-27T01:15:12,0,,Y,SATISHRS,,B,1,SYSTEM,0,2099-12-31T00:00:00.000000,Y,,2013-09-04T00:00:00.000000,,0,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC63838106,30,4,1,N,PRDEM,1826000.0,1,2014-02-26T15:15:11,2013-07-03T19:45:44,1,,Y,SATISHRS,,M,1,PRADHUMNAN,0,2099-12-31T00:00:00.000000,Y,,2013-07-29T00:00:00.000000,,29,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC63838106,30,0,1,N,INDEM,0.0,1,2014-02-26T15:15:11,2013-07-03T19:45:44,1,,Y,SATISHRS,,Q,0,PRADHUMNAN,0,2099-12-31T00:00:00.000000,Y,,2013-08-02T00:00:00.000000,,15,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC94806225,30,0,1,N,INDEM,0.0,1,2014-02-26T15:15:36,2013-07-07T20:34:02,1,,Y,SATISHRS,,Q,0,BIMIKAM,0,2099-12-31T00:00:00.000000,Y,,2013-10-17T00:00:00.000000,,15,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC94806225,30,7,1,N,PRDEM,525000.0,1,2014-02-26T15:15:36,2013-07-07T20:34:02,1,,Y,SATISHRS,,M,1,BIMIKAM,0,2099-12-31T00:00:00.000000,Y,,2013-10-15T00:00:00.000000,,15,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC35496596,30,0,1,N,INDEM,0.0,1,2014-02-26T15:15:40,2013-07-10T15:36:17,1,,Y,SATISHRS,,Q,0,SS0358,0,2099-12-31T00:00:00.000000,Y,,2013-10-17T00:00:00.000000,,15,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC35496596,30,4,1,N,PRDEM,1774000.0,1,2014-02-26T15:15:40,2013-07-10T15:36:17,1,,Y,SATISHRS,,M,1,SS0358,0,2099-12-31T00:00:00.000000,Y,,2013-10-08T00:00:00.000000,,8,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC64753301,30,0,1,N,INDEM,0.0,1,2014-02-26T15:15:43,2013-07-28T14:05:08,1,,Y,SATISHRS,,Q,0,SA0371,0,2099-12-31T00:00:00.000000,Y,,2014-01-14T00:00:00.000000,,17,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC64753301,30,6,1,N,PRDEM,1509000.0,1,2014-02-26T15:15:43,2013-07-28T14:05:08,1,,Y,SATISHRS,,M,1,SA0371,0,2099-12-31T00:00:00.000000,Y,,2013-10-26T00:00:00.000000,,26,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
AC15695280,30,0,1,N,INDEM,0.0,1,2014-02-26T15:15:45,2013-07-17T18:31:33,0,,Y,SATISHRS,,Q,0,BIMIKAM,0,2099-12-31T00:00:00.000000,Y,,2013-09-01T00:00:00.000000,,17,0,,,,P,,,,Y,,0.0,0.0,,,,2024-08-07 06:52:36.003
AC15695280,30,2,1,N,PRDEM,1885000.0,1,2014-02-26T15:15:45,2013-07-17T18:31:33,0,,Y,SATISHRS,,M,1,BIMIKAM,0,2099-12-31T00:00:00.000000,Y,,2013-08-11T00:00:00.000000,,11,0,,,,P,,,,Y,,,,,,,2024-08-07 06:52:36.003
