ate_bna,ate_num,ate_adr1,ate_adr2,ate_code,ate_fees,ate_labe,ate_ip_addr,ate_tmk_kcv,ate_tmk_key,ate_tpk_kcv,ate_tpk_key,ate_aca_code,ate_aco_code,ate_ael_code,ate_afa_code,ate_agr_code,ate_amo_code,ate_apr_code,ate_atc_code,ate_atd_code,ate_ats_code,ate_ban_code,ate_bna_type,ate_bra_code,ate_cit_code,ate_hky_code,ate_int_code,ate_int_loro,ate_last_tsn,ate_latitude,ate_location,ate_mer_iden,ate_tds_code,ate_adre_pobx,ate_adre_stat,ate_adre_stre,ate_adre_zipd,ate_crea_date,ate_disp_cas1,ate_disp_cas2,ate_disp_cas3,ate_disp_cas4,ate_disp_hop1,ate_disp_hop2,ate_disp_hop3,ate_disp_hop4,ate_longitude,ate_loro_account,ate_mer_acc_numb,ate_cardless_flag,ate_defa_curr_code,ate_last_tran_date,ate_cut_off_end_time,ate_cut_off_star_time,updated_at
,ATM677527,Dlytica LAZIMPAT BM,,1077040,,Dlytica LAZIMPAT BM,172.27.9.234,,386402D014BE78FDC3747FF8AD4846AB,,5B6B30C5A18B5F254F3D8FC27BCE9B7D,,9788,3.0,1,1015089,1.0,2,1076240,1076220,4.0,1,,5395,68821,,697,30,20168.0,,,1007053,1076620,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T18:24:17,,,2024-08-07 07:01:23.859
,ATM754137,Dlytica DINGLA BRANCH,,1091380,,Dlytica DINGLA BRANCH,172.26.19.130,,E318902B17CB9977CDD8058AD54CD90C,,C3BAD8B8A7A4706939E2331FB76EB5D5,,21226,3.0,1,1015040,1.0,1,1090980,1092560,4.0,1,,5238,66041,,831,30,4379.0,,1.0,,1089360,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T18:24:50,,,2024-08-07 07:01:23.859
,ATM307448,Dlytica MUGU BRANCH,,1077540,,Dlytica MUGU BRANCH,172.26.9.178,,63BD6EA1580F4356786AEB9BC46649C5,,F7B32551E7A2DAE055B3CC80117DE772,,21226,3.0,1,1014480,2.0,1,1076740,1076720,0.0,1,,5372,70961,,722,30,21662.0,,,1007081,1077120,,,,,,3.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T18:25:28,,,2024-08-07 07:01:23.859
,ATM321800,Dlytica CHAPAGAUN BRANCH,,1073680,,Dlytica CHAPAGAUN BRANCH,172.26.14.234,,F33313C6770BB23939CA6A3548960D00,,08DA9BA8FAC6435FD49D66C7E4EEDDC7,,9788,3.0,1,1014920,1.0,2,1072880,1072860,4.0,1,,5207,69161,,529,30,27719.0,,,1007288,1073260,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T18:26:14,,,2024-08-07 07:01:23.859
,ATM938409,Dlytica,,1091920,,Dlytica,172.27.14.10,,1A5A45E687C12B0D6A156CF3D836B437,,606258651AFBDB322621DD2F6CF569B7,,21226,3.0,1,1014920,1.0,1,1091520,1093100,6.0,1,,5276,68621,,859,30,9765.0,,1.0,,1089900,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T18:29:51,,,2024-08-07 07:01:23.859
,ATM257366,Dlytica KABILASI BRANCH,,1086980,,Dlytica KABILASI BRANCH,172.26.18.186,,F78096ED3AEB0D67AAEF7E87C20F31E1,,5750E191B2FE88EA7E86084E09D49013,,21226,3.0,1,1012040,1.0,1,1086580,1088160,6.0,1,,5302,68301,,810,30,15162.0,,1.0,,1084960,,,,,,5.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T18:30:07,,,2024-08-07 07:01:23.859
,ATM139066,Dlytica POLICE HOSPITAL MAHARAJGUNJ,,1097720,,Dlytica POLICE HOSPITAL MAHARAJGUNJ,172.27.15.138,,FD1A2F06808A0F54F9048050D802D2A7,,CC557594718996C7D2D4B4AF8B85C132,,21226,3.0,1,1015089,1.0,1,1098120,1099700,6.0,1,,5425,68821,,941,30,9455.0,,1.0,,1096100,,,,,,5.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T18:32:49,,,2024-08-07 07:01:23.859
,ATM540863,Dlytica GAUSHALA BRANCH,,1082980,,Dlytica GAUSHALA BRANCH,172.26.18.258,,7F553511D0CE02E47E42A28DAE5F18B5,,6084C7509ECF8DAA62CC605E5EB00D79,,21226,3.0,1,1012040,1.0,1,1082580,1084160,4.0,1,,5262,67381,,792,30,21732.0,,1.0,,1081760,,,,,,,,,,,,,,,930015240014,,,150,2024-07-28T18:33:25,,,2024-08-07 07:01:23.859
,ATM570530,Dlytica BHAGWANBAHAL,,1077500,,Dlytica BHAGWANBAHAL,172.27.11.242,,51CFB21DB05E10EE31C6FEF5989236FE,,40F4421325BE175D19B865A2513A0FE6,,9788,3.0,1,1015089,1.0,2,1076700,1076680,4.0,1,,5395,68821,,720,30,16626.0,,,1007053,1077080,,,,,,0.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T18:38:39,,,2024-08-07 07:01:23.859
,ATM380054,DlyticaYABINDU DISTRICT HP,,1072140,,DlyticaYABINDU DISTRICT HP,172.27.11.26,,90C8DA70E5DB050CC9436631A264C036,,C970A2770249677EE086CE273C1DA42A,,11227,3.0,1,1015000,1.0,3,1071340,1071320,6.0,1,,5314,69681,,452,30,14432.0,,,1007077,1071720,,,,,,10.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T18:39:20,,,2024-08-07 07:01:23.859
,ATM284325,Dlytica TANKISINWARI BRANCH ATM II,,1099440,,Dlytica TANKISINWARI BRANCH ATM II,172.26.7.196,,3870EE38960A8D6C16DB9F3CED500AB6,,27AE8BE0C517BAF116D0AFD8DC87F198,,21226,3.0,1,1015040,1.0,1,1100240,1101820,4.0,1,,5467,71401,,965,30,24254.0,,1.0,,1097820,,,,,,24.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T18:39:58,,,2024-08-07 07:01:23.859
,ATM862871,Dlytica BELBAS BRANCH ATM II,,1100920,,Dlytica BELBAS BRANCH ATM II,172.26.14.52,,7EE24DB369429B7F866BDF9FE16E433A,,E4854682E34F108D4326B41D1A68E235,,21226,3.0,1,1015020,1.0,1,1101720,1103300,6.0,1,,5166,70581,,982,30,4375.0,,1.0,,1099300,,,,,,6.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T18:40:14,,,2024-08-07 07:01:23.859
,ATM361907,Dlytica PRAKASHPUR BRANCH,,1073460,,Dlytica PRAKASHPUR BRANCH,172.26.13.130,,F0B4CCD7E78FC84CA5D7D2A6AF4B9AC5,,4AFBD953A44B10CD9A41A5CE4EEA9308,,11227,3.0,1,1015040,1.0,3,1072660,1072640,4.0,1,,5411,66781,,518,30,54205.0,,,1007244,1073040,,,,,,5.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T18:41:14,,,2024-08-07 07:01:23.859
,ATM725463,Dlytica PHETA BRANCH,,1098120,,Dlytica PHETA BRANCH,172.26.19.242,,9B69970562957C8C18E06EC1F76E8EF9,,97032AFC98489CF97D2963E724EAE321,,21226,3.0,1,1012040,2.0,1,1098920,1100500,0.0,1,,5404,67581,,950,30,9810.0,,1.0,,1096500,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T18:44:42,,,2024-08-07 07:01:23.859
,ATM168343,Dlytica GORKHA BRANCH,,1078000,,Dlytica GORKHA BRANCH,172.26.10.170,,E4297E019697F53EABE41356BC77F51B,,C6F046FAB0710989BB117EEB56A47FAC,,11227,3.0,1,1015000,1.0,3,1077200,1077180,4.0,1,,5270,69521,,745,30,64731.0,,,1007147,1077580,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T18:45:51,,,2024-08-07 07:01:23.859
,ATM230856,Dlytica KRISHI BRANCH,,1071720,,Dlytica KRISHI BRANCH,172.26.17.202,,8590A8A688B1F6EFA45C92B0A1B61822,,C2045A7DE04886824A4BE85E86EEC9C6,,11227,3.0,1,1015000,1.0,3,1070920,1070900,4.0,1,,5330,88961,,431,30,9370.0,,,1007234,1071300,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T18:46:47,,,2024-08-07 07:01:23.859
,ATM988357,Dlytica BUTWAL BRANCH ATM II,,1069400,,Dlytica BUTWAL BRANCH ATM II,172.26.12.60,,183B0F6156C9CD2F1EF9BEED2079C9C6,,7558B58524B6775A82B09B34A725A3FC,,11278,3.0,1,1015020,1.0,1,1068600,1068580,4.0,1,,5198,70581,,315,30,54952.0,,,1007015,1068980,,,,,,,,,,,,,,,930015240014,,,150,2024-07-28T18:48:01,,,2024-08-07 07:01:23.859
,ATM613324,Dlytica DHARAN BRANCH ATM II,,1078420,,Dlytica DHARAN BRANCH ATM II,172.26.6.12,,53933461D3797629D339A3E7A063BBC0,,D315CD8783CE3DC8CB440DB3D885DB1E,,11227,3.0,1,1015040,1.0,3,1077620,1077600,4.0,1,,5230,66761,,766,30,117923.0,,,1007023,1078000,,,,,,,,,,,,,,,930015240014,,,150,2024-07-28T18:48:56,,,2024-08-07 07:01:23.859
,ATM283322,Dlytica DHULABARI BRANCH ATM II,,1098280,,Dlytica DHULABARI BRANCH ATM II,172.26.9.12,,57ED1946DD88B81D5004F244EFBEEB0F,,C7F38113DEF9399ADCB802EA14E33A88,,9788,3.0,1,1015040,1.0,2,1099080,1100660,4.0,1,,5232,88981,,955,30,3951.0,,1.0,,1096660,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T18:49:22,,,2024-08-07 07:01:23.859
,ATM415046,Dlytica MATATIRTHA APF,,1072560,,Dlytica MATATIRTHA APF,172.27.10.242,,7DBE7D8B2A2485C063A395B3FA4B9F8B,,D4C4DEF5BE6CF70596E4F8F6092AA27D,,11227,3.0,1,1015089,1.0,3,1071760,1071740,4.0,1,,5395,68821,,473,30,8024.0,,,1007053,1072140,,,,,,10.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T18:51:51,,,2024-08-07 07:01:23.859
,ATM585312,Dlytica LAMAHI BRANCH,,1070920,,Dlytica LAMAHI BRANCH,172.26.6.234,,9E303065A93A365768A34321F433FA8D,,43E3A189285DAD6115F02878625133D5,,11278,3.0,1,1015020,1.0,1,1070120,1070100,6.0,1,,5338,70241,,391,30,49788.0,,,1007051,1070500,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T18:52:54,,,2024-08-07 07:01:23.859
,ATM379635,Dlytica SUNAKOTHI EXT CTR,,1074700,,Dlytica SUNAKOTHI EXT CTR,172.26.15.250,,91DCDC95326FF05FEE887ECFAF60E4BF,,18BCD1FE8C1DC7DD2BCECB38156EE146,,11278,3.0,1,1014920,1.0,1,1073900,1073880,4.0,1,,5323,69161,,580,30,61558.0,,,1007027,1074280,,,,,,3.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T18:53:07,,,2024-08-07 07:01:23.859
,ATM378432,Dlytica RAMNAGAR CHITWAN,,1070200,,Dlytica RAMNAGAR CHITWAN,172.27.13.74,,4E48689A73B2ED9F3C37FDFA8ED84BB3,,0C81A6C5E457FD51C34786AB695094C0,,11278,3.0,1,1014920,1.0,1,1069400,1069380,4.0,1,,5377,68621,,355,30,17104.0,,,1007014,1069780,,,,,,5.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T18:55:50,,,2024-08-07 07:01:23.859
,ATM109951,Dlytica RADHE RADHE BRANCH,,1073740,,Dlytica RADHE RADHE BRANCH,172.26.14.242,,8AEA69D05CEF607DF3202370D0A6A9C0,,E1A8C45C99B88676B1F2C1CA1C6B8ED2,,9788,3.0,1,1014920,1.0,2,1072940,1072920,4.0,1,,5418,68561,,532,30,72827.0,,,1007284,1073320,,,,,,5.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T18:55:52,,,2024-08-07 07:01:23.859
,ATM105266,Dlytica GODAMCHAUR EXT CTR,Godamchaur Lalitpur,1079340,,Dlytica GODAMCHAUR EXT CTR,172.26.18.42,,54E50C9B18A98191ED4C12524C5B87ED,,C251230BE3B5D90870BFDFB786BD2373,,21226,3.0,1,1014920,1.0,1,1078940,1079320,6.0,1,,5207,69161,,775,30,16494.0,,1.0,,1079320,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T18:57:57,,,2024-08-07 07:01:23.859
,ATM606969,Dlytica KHADICHAUR,,1077660,,Dlytica KHADICHAUR,172.26.10.74,,AB4884A15A7EC9C50A14AA39B3EA89F0,,16AE70068AC4D3DB1DA6CB5B45E2E886,,11227,3.0,1,1014920,1.0,3,1076860,1076840,4.0,1,,5317,88741,,728,30,34727.0,,,1007194,1077240,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T18:58:06,,,2024-08-07 07:01:23.859
,ATM295776,Dlytica BANBATIKA BRANCH,,1069280,,Dlytica BANBATIKA BRANCH,172.26.16.234,,7BF0D035B144013251851BB5B8FF8BEE,,97E87C18289943722E519F9731FD181E,,11278,3.0,1,1015020,1.0,1,1068480,1068460,6.0,1,,5151,70601,,309,30,44281.0,,,1007336,1068860,,,,,,5.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T18:58:18,,,2024-08-07 07:01:23.859
,ATM707727,Dlytica KOLHABI BRANCH,,1092540,,Dlytica KOLHABI BRANCH,172.26.18.298,,4513BCD5B322787A9928E038B956F4ED,,67F10299B446360C9503F0C79DD8F164,,21226,3.0,1,1012040,1.0,1,1092220,1093800,6.0,1,,5327,67081,,891,30,14069.0,,1.0,,1090520,,,,,,4.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T18:58:26,,,2024-08-07 07:01:23.859
,ATM270450,Dlytica CHANDRAGIRI EXT CTR,,1073580,,Dlytica CHANDRAGIRI EXT CTR,172.26.14.226,,707E35100799C69B04E90FF90481F80A,,7D2B4C5FDEA0EE5DE96EDC8E54CD6FCD,,9788,3.0,1,1014920,1.0,2,1072780,1072760,6.0,1,,5443,68821,,524,30,27203.0,,,1007172,1073160,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T18:58:57,,,2024-08-07 07:01:23.859
,ATM185879,Dlytica SHANKARPUR BRANCH,,1092340,,Dlytica SHANKARPUR BRANCH,172.26.19.186,,62DE5DB2F9BBDA77B6C28C613E40C853,,6403D42923871560087931DC2CDC7E4E,,21226,3.0,1,1015020,1.0,1,1091940,1093520,4.0,1,,5446,69001,,881,30,19744.0,,1.0,,1090320,,,,,,10.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T18:59:05,,,2024-08-07 07:01:23.859
,ATM679792,Dlytica KHOKANA BRANCH,,1074740,,Dlytica KHOKANA BRANCH,172.26.15.242,,B494CC873D0FADB0EB33C0E573D31342,,B9153101DA99DC4C51420369940AB598,,9788,3.0,1,1014920,1.0,2,1073940,1073920,4.0,1,,5322,69161,,582,30,20610.0,,,1007356,1074320,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T18:59:08,,,2024-08-07 07:01:23.859
,ATM661416,Dlytica IMILIYA BRANCH,,1073920,,Dlytica IMILIYA BRANCH,172.26.14.26,,6D5D2B3336E3C99D9470CDEBBE7A09F7,,1A6736A468946860E08AB93784B7139F,,11227,3.0,1,1015020,1.0,3,1073120,1073100,4.0,1,,5284,70301,,541,30,64715.0,,,1007159,1073500,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T18:59:19,,,2024-08-07 07:01:23.859
,ATM492378,Dlytica BALAJU,,1071260,,Dlytica BALAJU,172.26.7.58,,9D9E5E35A6A16AFAA66C8E5D7BD26FA8,,F290018CF2DC459A373CE1C257455927,,9788,3.0,1,1014920,1.0,2,1070460,1070440,6.0,1,,5145,68821,,408,30,38297.0,,,1007055,1070840,,,,,,0.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:00:00.000000,,,2024-08-07 07:01:23.859
,ATM304241,Dlytica DAHACHOWK EXT CTR,,1073600,,Dlytica DAHACHOWK EXT CTR,172.26.14.130,,8DBE5B629DA2195AA049684823C2187D,,A22D374B0BA077250FAFFD8B6E2ED08A,,11227,3.0,1,1014920,1.0,3,1072800,1072780,4.0,1,,5474,68821,,525,30,56545.0,,,1007047,1073180,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:00:13,,,2024-08-07 07:01:23.859
,ATM400824,Dlytica SINGH COMPLEX BUTWAL,,1069220,,Dlytica SINGH COMPLEX BUTWAL,172.27.12.242,,87EF9B4427BC532C487471BC4A3CCAD2,,61D4F2760D8C06311A3C12A753D6DAFD,,11278,3.0,1,1015020,1.0,1,1068420,1068400,4.0,1,,5421,70581,,306,30,36150.0,,,1007187,1068800,,,,,,8.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:00:14,,,2024-08-07 07:01:23.859
,ATM189054,Dlytica MANAHARI BRANCH,,1096640,,Dlytica MANAHARI BRANCH,172.26.19.210,,1DBCB5911B5B169E4FCF76D337013D4E,,B2CDF6892CA6CF3549B839DB5A75882C,,21226,3.0,1,1014920,1.0,1,1097000,1098580,4.0,1,,5360,69221,,926,30,20673.0,,1.0,,1094920,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:00:19,,,2024-08-07 07:01:23.859
,ATM572889,Dlytica BANKUL BAZAR BRANCH,,1070180,,Dlytica BANKUL BAZAR BRANCH,172.26.17.234,,70E5FB8ED1616B7306309AE0989AA4B8,,1D451AF112C1999F00AC907A03B82606,,11278,3.0,1,1012040,1.0,1,1069380,1069360,4.0,1,,5154,67861,,354,30,38074.0,,,1007139,1069760,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:01:26,,,2024-08-07 07:01:23.859
,ATM507917,Dlytica KACHNAKAWAL BRANCH,,1073420,,Dlytica KACHNAKAWAL BRANCH,172.26.14.90,,F10F90EF6E6CC2787E80C68C04DAB3F7,,AE2D44BFB8717B818D3A34C8B464652B,,11227,3.0,1,1015040,1.0,3,1072620,1072600,4.0,1,,5315,88981,,516,30,58562.0,,,1007203,1073000,,,,,,5.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:02:29,,,2024-08-07 07:01:23.859
,ATM273303,Dlytica Hile,,1075780,,Dlytica Hile,172.26.8.130,,43B4517B92F5ED3D206E75F8970EA59C,,37A59A6C1C9EB94C5CD2C36CAB9732E7,,9788,3.0,1,1015040,1.0,2,1074980,1074960,4.0,1,,5282,66061,,634,30,29888.0,,,1007088,1075360,,,,,,0.0,5.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:03:17,,,2024-08-07 07:01:23.859
,ATM107898,Dlytica BHAKTAPUR BRANCH ATM II,,1100120,,Dlytica BHAKTAPUR BRANCH ATM II,172.26.11.44,,9E2248F402EAAADD65A73D4310F0DE8B,,EC938D85D9A9A4AFE6ADC18C7F3E111D,,9788,3.0,1,1014920,1.0,2,1100920,1102500,4.0,1,,5173,68561,,980,30,5487.0,,1.0,,1098500,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:03:36,,,2024-08-07 07:01:23.859
,ATM853175,Dlytica SEH LAHAN,,1075080,,Dlytica SEH LAHAN,172.27.11.18,,C6B89AC84623F401BC0BF2746264B9D4,,658EC21A6E3A1B96557AA25F415C42D0,,11227,3.0,1,1012040,1.0,3,1074280,1074260,4.0,1,,5335,68381,,599,30,29005.0,,,1007036,1074660,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:03:44,,,2024-08-07 07:01:23.859
,ATM351947,Dlytica MAHADEWA BRANCH,,1088960,,Dlytica MAHADEWA BRANCH,172.26.18.242,,1391E471BDF7DE3BC6CFA0FC10F2E82F,,805D1566F6DDD1E81C779855D2DA7833,,21226,3.0,1,1012040,1.0,1,1088560,1090140,6.0,1,,5351,68001,,819,30,4828.0,,1.0,,1086940,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:04:35,,,2024-08-07 07:01:23.859
,ATM726324,Dlytica TAUDAHA KIRTIPUR,,1092120,,Dlytica TAUDAHA KIRTIPUR,172.27.14.90,,61860ED4659298C7FD16A13D48781FF3,,9AC5C7F5BCC03236828214E0098FD308,,21226,3.0,1,1015089,1.0,1,1091720,1093300,4.0,1,,5325,68941,,869,30,15908.0,,1.0,,1090100,,,,,,3.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:04:50,,,2024-08-07 07:01:23.859
,ATM517631,Dlytica CHABAHIL BRANCH ATM II,Chabahil KTM,1079360,,Dlytica CHABAHIL BRANCH ATM II,172.26.12.117,,3827342E122A0DF40649193F73FCBCEA,,E5C6F875846DD7B42E167CD5C858804C,,21226,3.0,1,1014920,1.0,1,1078960,1079340,6.0,1,,5200,68821,,776,30,14249.0,,1.0,,1079340,,,,,,5.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:05:07,,,2024-08-07 07:01:23.859
,ATM791928,Dlytica BAGMATI BRANCH,,1072240,,Dlytica BAGMATI BRANCH,172.26.12.138,,6E811CF0361005E19C19FD1EC173193A,,303EFF52E31301EF938FB34537406198,,11227,3.0,1,1012040,1.0,3,1071440,1071420,4.0,1,,5138,68321,,457,30,50210.0,,,1007207,1071820,,,,,,3.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:05:49,,,2024-08-07 07:01:23.859
,ATM283218,Dlytica PURANO NAIKAP BRANCH,,1072540,,Dlytica PURANO NAIKAP BRANCH,172.26.12.2,,2E704F76AED1280F319404758063A432,,8BCEE1E49E941E1D3A2F13419A3369B4,,11227,3.0,1,1014920,1.0,3,1071740,1071720,4.0,1,,5414,68821,,472,30,60409.0,,,1007357,1072120,,,,,,10.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:05:58,,,2024-08-07 07:01:23.859
,ATM462979,Dlytica CHARPANE BRANCH,,1072960,,Dlytica CHARPANE BRANCH,172.26.13.98,,7D08EF8BC156B2776E06F433E6075E58,,5E158E783672F7B5B4DFA158D9865414,,11227,3.0,1,1015040,1.0,3,1072160,1072140,6.0,1,,5209,66221,,493,30,101281.0,,,1007211,1072540,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:06:33,,,2024-08-07 07:01:23.859
,ATM411342,Dlytica JUMRI BRANCH,,1072480,,Dlytica JUMRI BRANCH,172.26.12.186,,0F8081AD0F3646ACA172DB2C3075B4F7,,66B0819056BA303E2BA6B26045F1F57B,,11227,3.0,1,1015020,1.0,3,1071680,1071660,4.0,1,,5301,70521,,469,30,45468.0,,,1007127,1072060,,,,,,10.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:06:46,,,2024-08-07 07:01:23.859
,ATM440458,Dlytica SRINAGAR BRANCH,,1069360,,Dlytica SRINAGAR BRANCH,172.26.17.146,,C70C1A2CE1D727B929172928E183D327,,D313A40BECDC292F260FD569659536B6,,9788,3.0,1,1014480,1.0,2,1068560,1068540,6.0,1,,5456,71061,,313,30,15950.0,,,1007298,1068940,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:08:06,,,2024-08-07 07:01:23.859
,ATM923756,Dlytica MAJHGAWA BRANCH,,1073520,,Dlytica MAJHGAWA BRANCH,172.26.14.202,,5DE408BE23AE71E7196D67919F7A2456,,8E82E39F98CC23C70317E8462C96F9F2,,11227,3.0,1,1015020,1.0,3,1072720,1072700,4.0,1,,5358,89021,,521,30,40486.0,,,1007201,1073100,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:08:36,,,2024-08-07 07:01:23.859
,ATM142663,Dlytica SATUNGAL YATAYAT OFFICE,,1097760,,Dlytica SATUNGAL YATAYAT OFFICE,172.27.15.154,,3325C12582645A51FD452285D33173D3,,961487AF4F72DB46F6539BC4C99DD24B,,21226,3.0,1,1015089,1.0,1,1098160,1099740,6.0,1,,5425,68821,,943,30,25006.0,,1.0,,1096140,,,,,,3.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:08:50,,,2024-08-07 07:01:23.859
,ATM850067,Dlytica ZERO MILE JANAKPUR,,1096280,,Dlytica ZERO MILE JANAKPUR,172.27.14.218,,C71FFE603E731AFA9402C48DBC0BDF33,,7AC02349C9C01E780CD0C7381BEA6A0E,,21226,3.0,1,1012040,1.0,1,1096640,1098220,6.0,1,,5289,7,,908,30,13342.0,,1.0,,1094260,,,,,,,,,,,,,,,930015240014,,,150,2024-07-28T19:08:58,,,2024-08-07 07:01:23.859
,ATM329950,Dlytica MACHHAPOKHARI BRANCH,,1069160,,Dlytica MACHHAPOKHARI BRANCH,172.26.15.210,,559877F156481BD7E3BEA0B481EFD441,,A968557B65395EC45B1FBFE3E4B25E28,,11278,3.0,1,1014920,1.0,1,1068360,1068340,4.0,1,,5348,68821,,303,30,92653.0,,,1007305,1068740,,,,,,9.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:09:54,,,2024-08-07 07:01:23.859
,ATM885415,Dlytica CHAKRAGHATTA BRANCH,,1088980,,Dlytica CHAKRAGHATTA BRANCH,172.26.18.250,,51F6F0C5FDD1EAB605CDC94BE3A7FF78,,4F598BE5D74ECB789DFD1222C8C9A559,,21226,3.0,1,1012040,1.0,1,1088580,1090160,4.0,1,,5201,68301,,820,30,16009.0,,1.0,,1086960,,,,,,2.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:10:05,,,2024-08-07 07:01:23.859
,ATM267546,Dlytica LELE EXT CTR,Lele Lalitpur,1079320,,Dlytica LELE EXT CTR,172.26.17.250,,51F58DB08E68E7CDB4937F9554F641BA,,A1A40C20423B8A782B66C26323BE64BA,,21226,3.0,1,1014920,1.0,1,1078920,1079300,6.0,1,,5207,69161,,774,30,17673.0,,1.0,,1079300,,,,,,5.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:10:37,,,2024-08-07 07:01:23.859
,ATM425328,Dlytica MYANGLUNG BRANCH,,1074860,,Dlytica MYANGLUNG BRANCH,172.26.13.18,,003EDD3E00F026CE48860123E97D8667,,A6EA65433A9E32A74E6797930ED1F0AD,,11278,3.0,1,1015040,1.0,1,1074060,1074040,6.0,1,,5374,66881,,588,30,20562.0,,,1007227,1074440,,,,,,3.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:11:45,,,2024-08-07 07:01:23.859
,ATM747813,Dlytica LOHARPATTI BRANCH,,1084140,,Dlytica LOHARPATTI BRANCH,172.26.18.154,,5E57D499BEF9FDD885F6501B28E9E7CE,,B7078E0BA5DC2351152686E7D75EE48D,,21226,3.0,1,1012040,1.0,1,1083740,1085320,6.0,1,,5346,67501,,797,30,8736.0,,1.0,,1082180,,,,,,1.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:11:53,,,2024-08-07 07:01:23.859
,ATM248778,Dlytica JEERABHAWANI BRANCH,,1092480,,Dlytica JEERABHAWANI BRANCH,172.26.18.274,,243546F1CE3BE53E74DA2332D9863C4A,,3FD4040D3C814BA7DFC8A450624B04E6,,21226,3.0,1,1012040,1.0,1,1092160,1093740,6.0,1,,5292,67641,,888,30,11778.0,,1.0,,1090460,,,,,,21.0,0.0,0.0,0.0,,,,,,930015240014,,,150,2024-07-28T19:13:53,,,2024-08-07 07:01:23.859
